symbol,signal_date,entry_date,signal,weighted_score,score_bucket,regime,regime_score,close_signal_day,entry_price,raw_entry_open,volume_ratio,rs5,rs10,rs20,ret5,ret20,rsi14,dist_ma20_pct,drawdown20_pct,atr_pct,min_exit_hold_bars,score_notes,factor_regime,factor_trend,factor_rs,factor_pullback,factor_volume,factor_momentum,factor_drawdown,factor_breakout,ret_t1_pct,ret_t2_pct,ret_t3_pct,ret_t5_pct,ret_t10_pct,max_favorable_t5_pct,max_drawdown_t5_pct,sellable_date_tplus,ret_sellable_tplus_pct,result_t5
LCG,2026-03-27,2026-03-30,WEIGHTED_SCORE,60.0,60-69,RẤT YẾU,20.0,9.8,9.715,9.7,0.688,-0.797,-1.588,5.723,0.719,-5.314,60.854,0.642,-7.109,4.031,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20 | rs:RS5=-0.80,RS10=-1.59,RS20=5.72 | pullback:near MA20 ideal,dist=0.64% | volume:volume weak 0.69x | momentum:ret5=0.72,rsi=60.9,macd_up=True | drawdown:healthy pullback -7.11% | breakout:no breakout",-20.0,6.0,4.0,15.0,-5.0,5.0,5.0,0.0,1.3,1.609,-0.759,-2.92,4.697,2.853,-3.023,2026-04-02,-0.759,FAIL
REE,2026-03-30,2026-03-31,WEIGHTED_SCORE,85.0,80+,RẤT YẾU,10.0,70.0,70.105,70.0,1.881,3.207,12.221,18.808,7.692,8.865,75.743,7.916,-3.448,4.367,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20|MA20>MA50|MA20 slope up | rs:RS5=3.21,RS10=12.22,RS20=18.81 | pullback:not pullback zone,dist=7.92% | volume:volume good 1.88x | momentum:ret5=7.69,rsi=75.7,macd_up=False | drawdown:healthy pullback -3.45% | breakout:no breakout",-20.0,20.0,18.0,0.0,10.0,2.0,5.0,0.0,-4.158,-5.728,-8.438,-7.297,-6.298,0.677,-8.866,2026-04-03,-8.438,FAIL
EIB,2026-03-30,2026-03-31,WEIGHTED_SCORE,83.0,80+,RẤT YẾU,10.0,23.0,23.135,23.1,1.103,3.75,4.72,11.265,8.235,1.322,65.854,3.208,-2.335,3.835,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20|MA20>MA50 | rs:RS5=3.75,RS10=4.72,RS20=11.26 | pullback:near MA20 acceptable,dist=3.21% | volume:volume acceptable 1.10x | momentum:ret5=8.24,rsi=65.9,macd_up=True | drawdown:healthy pullback -2.34% | breakout:no breakout",-20.0,17.0,13.0,9.0,4.0,5.0,5.0,0.0,0.847,-1.53,-4.556,-4.772,-0.882,3.357,-6.069,2026-04-03,-4.556,FAIL
SHB,2026-03-30,2026-03-31,WEIGHTED_SCORE,77.0,70-79,RẤT YẾU,10.0,15.24,15.113,15.09,1.241,2.763,3.411,8.648,7.248,-1.295,67.939,2.896,-2.558,2.836,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=2.76,RS10=3.41,RS20=8.65 | pullback:near MA20 acceptable,dist=2.90% | volume:volume good 1.24x | momentum:ret5=7.25,rsi=67.9,macd_up=True | drawdown:healthy pullback -2.56% | breakout:no breakout",-20.0,11.0,7.0,9.0,10.0,5.0,5.0,0.0,-1.045,-3.361,-1.707,-3.03,-0.384,1.566,-5.015,2026-04-03,-1.707,FAIL
FRT,2026-03-30,2026-03-31,WEIGHTED_SCORE,77.0,70-79,RẤT YẾU,10.0,158.0,157.836,157.6,1.288,0.848,6.795,3.434,5.333,-6.509,65.023,2.704,-6.509,3.377,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=0.85,RS10=6.79,RS20=3.43 | pullback:near MA20 acceptable,dist=2.70% | volume:volume good 1.29x | momentum:ret5=5.33,rsi=65.0,macd_up=False | drawdown:healthy pullback -6.51% | breakout:no breakout",-20.0,11.0,8.0,9.0,10.0,4.0,5.0,0.0,-0.83,-2.731,-3.998,-5.582,-4.948,-0.496,-7.356,2026-04-03,-3.998,FAIL
HAG,2026-03-30,2026-03-31,WEIGHTED_SCORE,74.0,70-79,RẤT YẾU,10.0,16.4,16.625,16.6,1.265,3.765,9.001,11.491,8.251,1.548,83.051,6.355,-0.606,3.071,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=3.77,RS10=9.00,RS20=11.49 | pullback:not pullback zone,dist=6.36% | volume:volume good 1.26x | momentum:ret5=8.25,rsi=83.1,macd_up=True | drawdown:healthy pullback -0.61% | breakout:no breakout",-20.0,11.0,18.0,0.0,10.0,0.0,5.0,0.0,-1.954,-2.555,-4.36,-6.766,1.355,-0.449,-7.969,2026-04-03,-4.36,FAIL
HDG,2026-03-30,2026-03-31,WEIGHTED_SCORE,73.0,70-79,RẤT YẾU,10.0,29.3,29.745,29.7,0.84,-0.585,4.259,16.489,3.901,6.545,68.004,3.719,-5.484,4.661,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20|MA20>MA50|MA20 slope up | rs:RS5=-0.58,RS10=4.26,RS20=16.49 | pullback:near MA20 acceptable,dist=3.72% | volume:volume weak 0.84x | momentum:ret5=3.90,rsi=68.0,macd_up=False | drawdown:healthy pullback -5.48% | breakout:no breakout",-20.0,20.0,10.0,9.0,-5.0,4.0,5.0,0.0,-2.803,-0.786,-2.803,-6.838,-3.98,0.763,-10.031,2026-04-03,-2.803,FAIL
PAN,2026-03-30,2026-03-31,WEIGHTED_SCORE,73.0,70-79,RẤT YẾU,10.0,31.75,31.948,31.9,1.747,8.907,-0.346,1.972,13.393,-7.971,48.98,1.357,-9.673,3.633,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA20>MA50 | rs:RS5=8.91,RS10=-0.35,RS20=1.97 | pullback:near MA20 ideal,dist=1.36% | volume:volume good 1.75x | momentum:ret5=13.39,rsi=49.0,macd_up=True | drawdown:healthy pullback -9.67% | breakout:no breakout",-20.0,12.0,3.0,15.0,10.0,-2.0,5.0,0.0,-0.606,-1.232,-1.858,-2.171,-2.171,1.911,-4.206,2026-04-03,-1.858,FAIL
OCB,2026-03-30,2026-03-31,WEIGHTED_SCORE,73.0,70-79,RẤT YẾU,10.0,11.15,11.167,11.15,0.297,-0.28,5.532,7.75,4.206,-2.193,65.625,1.803,-3.043,2.05,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=-0.28,RS10=5.53,RS20=7.75 | pullback:near MA20 ideal,dist=1.80% | volume:volume weak 0.30x | momentum:ret5=4.21,rsi=65.6,macd_up=True | drawdown:healthy pullback -3.04% | breakout:no breakout",-20.0,11.0,12.0,15.0,-5.0,5.0,5.0,0.0,0.446,-0.002,-1.793,-2.689,3.58,1.041,-3.584,2026-04-03,-1.793,FAIL
MSH,2026-03-30,2026-03-31,WEIGHTED_SCORE,73.0,70-79,RẤT YẾU,10.0,37.25,37.857,37.8,0.228,0.297,5.284,7.969,4.782,-1.974,59.854,1.644,-8.025,2.915,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=0.30,RS10=5.28,RS20=7.97 | pullback:near MA20 ideal,dist=1.64% | volume:volume weak 0.23x | momentum:ret5=4.78,rsi=59.9,macd_up=True | drawdown:healthy pullback -8.02% | breakout:no breakout",-20.0,11.0,12.0,15.0,-5.0,5.0,5.0,0.0,-3.091,-1.242,-2.827,-4.544,-2.299,0.307,-5.072,2026-04-03,-2.827,FAIL
GMD,2026-03-30,2026-03-31,WEIGHTED_SCORE,73.0,70-79,RẤT YẾU,10.0,78.5,78.918,78.8,0.621,4.542,7.892,6.857,9.028,-3.086,62.153,2.608,-12.291,4.368,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20|MA20>MA50 | rs:RS5=4.54,RS10=7.89,RS20=6.86 | pullback:near MA20 acceptable,dist=2.61% | volume:volume weak 0.62x | momentum:ret5=9.03,rsi=62.2,macd_up=True | drawdown:moderate dd -12.29% | breakout:no breakout",-20.0,17.0,15.0,9.0,-5.0,5.0,2.0,0.0,-2.224,-6.532,-10.714,-9.193,-6.025,1.911,-11.727,2026-04-03,-10.714,FAIL
VCG,2026-03-30,2026-03-31,WEIGHTED_SCORE,71.0,70-79,RẤT YẾU,10.0,22.15,22.534,22.5,0.653,2.262,-4.333,28.392,6.747,18.449,60.476,3.808,-9.592,5.869,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20|MA20>MA50|MA20 slope up | rs:RS5=2.26,RS10=-4.33,RS20=28.39 | pullback:near MA20 acceptable,dist=3.81% | volume:volume weak 0.65x | momentum:ret5=6.75,rsi=60.5,macd_up=True | drawdown:healthy pullback -9.59% | breakout:no breakout",-20.0,20.0,7.0,9.0,-5.0,5.0,5.0,0.0,-0.45,-1.781,-5.331,-5.553,1.103,1.469,-7.328,2026-04-03,-5.331,FAIL
HHV,2026-03-30,2026-03-31,WEIGHTED_SCORE,71.0,70-79,RẤT YẾU,10.0,12.1,12.268,12.25,0.839,3.07,-0.213,10.358,7.556,0.415,64.103,1.852,-6.564,4.752,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=3.07,RS10=-0.21,RS20=10.36 | pullback:near MA20 ideal,dist=1.85% | volume:volume weak 0.84x | momentum:ret5=7.56,rsi=64.1,macd_up=True | drawdown:healthy pullback -6.56% | breakout:no breakout",-20.0,11.0,10.0,15.0,-5.0,5.0,5.0,0.0,-0.042,-1.672,-3.71,-4.118,5.256,1.696,-5.34,2026-04-03,-3.71,FAIL
PDR,2026-03-30,2026-03-31,WEIGHTED_SCORE,71.0,70-79,RẤT YẾU,10.0,16.6,16.675,16.65,1.64,9.997,8.222,16.353,14.483,6.41,71.739,7.95,1.22,4.26,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=10.00,RS10=8.22,RS20=16.35 | pullback:not pullback zone,dist=7.95% | volume:volume good 1.64x | momentum:ret5=14.48,rsi=71.7,macd_up=True | drawdown:near high 1.22% | breakout:breakout20 confirmed",-20.0,11.0,18.0,0.0,10.0,-4.0,1.0,5.0,-2.849,-3.748,-4.948,-6.147,-1.649,-0.15,-9.445,2026-04-03,-4.948,FAIL
PC1,2026-03-30,2026-03-31,WEIGHTED_SCORE,69.0,60-69,RẤT YẾU,10.0,29.15,29.394,29.35,1.168,10.505,12.859,5.674,14.99,-4.269,66.038,6.65,-9.472,5.33,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20|MA20>MA50 | rs:RS5=10.50,RS10=12.86,RS20=5.67 | pullback:not pullback zone,dist=6.65% | volume:volume acceptable 1.17x | momentum:ret5=14.99,rsi=66.0,macd_up=True | drawdown:healthy pullback -9.47% | breakout:no breakout",-20.0,17.0,15.0,0.0,4.0,-2.0,5.0,0.0,-6.744,-5.723,-9.465,-12.527,-6.914,0.611,-13.888,2026-04-03,-9.465,FAIL
ACB,2026-03-30,2026-03-31,WEIGHTED_SCORE,68.0,60-69,RẤT YẾU,10.0,23.75,23.685,23.65,0.508,1.07,3.091,9.108,5.556,-0.835,58.108,1.866,-2.062,2.211,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=1.07,RS10=3.09,RS20=9.11 | pullback:near MA20 ideal,dist=1.87% | volume:volume weak 0.51x | momentum:ret5=5.56,rsi=58.1,macd_up=True | drawdown:healthy pullback -2.06% | breakout:no breakout",-20.0,11.0,7.0,15.0,-5.0,5.0,5.0,0.0,0.184,-0.661,-1.083,-2.35,1.028,0.306,-2.561,2026-04-03,-1.083,FAIL
VPB,2026-03-30,2026-03-31,WEIGHTED_SCORE,67.0,60-69,RẤT YẾU,10.0,25.64,25.979,25.94,0.878,4.251,4.126,2.977,8.736,-6.967,54.341,0.727,-9.078,3.53,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=4.25,RS10=4.13,RS20=2.98 | pullback:near MA20 ideal,dist=0.73% | volume:volume weak 0.88x | momentum:ret5=8.74,rsi=54.3,macd_up=True | drawdown:healthy pullback -9.08% | breakout:no breakout",-20.0,11.0,6.0,15.0,-5.0,5.0,5.0,0.0,1.051,-1.027,-2.721,-1.759,3.13,2.83,-3.837,2026-04-03,-2.721,FAIL
VIB,2026-03-30,2026-03-31,WEIGHTED_SCORE,67.0,60-69,RẤT YẾU,10.0,16.02,16.194,16.17,0.528,-0.796,1.191,9.943,3.689,0.0,59.948,0.799,-2.078,2.698,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=-0.80,RS10=1.19,RS20=9.94 | pullback:near MA20 ideal,dist=0.80% | volume:volume weak 0.53x | momentum:ret5=3.69,rsi=59.9,macd_up=False | drawdown:healthy pullback -2.08% | breakout:no breakout",-20.0,11.0,7.0,15.0,-5.0,4.0,5.0,0.0,0.415,-1.376,-2.796,-2.549,2.761,1.288,-3.414,2026-04-03,-2.796,FAIL
CTD,2026-03-30,2026-03-31,WEIGHTED_SCORE,67.0,60-69,RẤT YẾU,10.0,80.0,81.542,81.42,0.822,2.395,3.27,5.409,6.88,-4.535,62.108,2.722,-6.553,3.672,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20|MA20>MA50 | rs:RS5=2.40,RS10=3.27,RS20=5.41 | pullback:near MA20 acceptable,dist=2.72% | volume:volume weak 0.82x | momentum:ret5=6.88,rsi=62.1,macd_up=False | drawdown:healthy pullback -6.55% | breakout:no breakout",-20.0,17.0,7.0,9.0,-5.0,4.0,5.0,0.0,-1.958,-4.534,-6.864,-7.452,-2.424,2.059,-8.85,2026-04-03,-6.864,FAIL
IJC,2026-03-30,2026-03-31,WEIGHTED_SCORE,67.0,60-69,RẤT YẾU,10.0,10.2,10.315,10.3,0.891,-2.993,1.811,8.494,1.493,-1.449,64.865,0.795,-2.857,2.724,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=-2.99,RS10=1.81,RS20=8.49 | pullback:near MA20 ideal,dist=0.80% | volume:volume weak 0.89x | momentum:ret5=1.49,rsi=64.9,macd_up=False | drawdown:healthy pullback -2.86% | breakout:no breakout",-20.0,11.0,7.0,15.0,-5.0,4.0,5.0,0.0,-1.419,-2.389,-2.389,-3.358,3.428,0.22,-3.843,2026-04-03,-2.389,FAIL
SSB,2026-03-30,2026-03-31,WEIGHTED_SCORE,67.0,60-69,RẤT YẾU,10.0,16.9,16.875,16.85,0.939,-3.89,3.926,10.538,0.595,0.595,72.222,0.956,-0.588,1.543,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=-3.89,RS10=3.93,RS20=10.54 | pullback:near MA20 ideal,dist=0.96% | volume:volume weak 0.94x | momentum:ret5=0.60,rsi=72.2,macd_up=True | drawdown:healthy pullback -0.59% | breakout:no breakout",-20.0,11.0,8.0,15.0,-5.0,3.0,5.0,0.0,0.439,-0.153,-0.746,-0.746,0.439,0.435,-1.635,2026-04-03,-0.746,FLAT
ABB,2026-03-31,2026-04-01,WEIGHTED_SCORE,81.0,80+,RẤT YẾU,10.0,14.8,14.822,14.8,1.608,3.548,10.917,15.676,7.246,8.029,78.947,7.324,1.37,2.365,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20|MA20 slope up | rs:RS5=3.55,RS10=10.92,RS20=15.68 | pullback:not pullback zone,dist=7.32% | volume:volume good 1.61x | momentum:ret5=7.25,rsi=78.9,macd_up=True | drawdown:near high 1.37% | breakout:breakout20 confirmed",-20.0,14.0,18.0,0.0,10.0,3.0,1.0,5.0,-2.474,-2.474,-1.799,0.225,-2.474,2.624,-3.823,2026-04-06,-1.799,FLAT
VGC,2026-03-31,2026-04-01,WEIGHTED_SCORE,73.0,70-79,RẤT YẾU,10.0,46.9,47.071,47.0,1.321,5.245,2.629,1.729,8.943,-5.918,53.623,3.595,-10.496,4.31,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=5.24,RS10=2.63,RS20=1.73 | pullback:near MA20 acceptable,dist=3.59% | volume:volume good 1.32x | momentum:ret5=8.94,rsi=53.6,macd_up=True | drawdown:moderate dd -10.50% | breakout:no breakout",-20.0,11.0,6.0,9.0,10.0,5.0,2.0,0.0,-3.743,-5.017,-7.036,-2.787,-2.149,-0.006,-8.204,2026-04-06,-7.036,FAIL
HDB,2026-03-31,2026-04-01,WEIGHTED_SCORE,68.0,60-69,RẤT YẾU,10.0,25.45,25.839,25.8,1.186,1.034,1.12,3.685,4.733,-3.962,45.946,0.563,-6.089,2.61,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20 | rs:RS5=1.03,RS10=1.12,RS20=3.68 | pullback:near MA20 ideal,dist=0.56% | volume:volume acceptable 1.19x | momentum:ret5=4.73,rsi=45.9,macd_up=True | drawdown:healthy pullback -6.09% | breakout:no breakout",-20.0,6.0,3.0,15.0,4.0,5.0,5.0,0.0,-1.224,-1.224,-1.224,1.679,1.679,1.959,-3.352,2026-04-06,-1.224,WIN
CEO,2026-03-31,2026-04-01,WEIGHTED_SCORE,67.0,60-69,RẤT YẾU,10.0,16.7,16.925,16.9,1.05,2.671,11.244,8.859,6.369,1.212,64.407,7.154,-3.468,6.245,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=2.67,RS10=11.24,RS20=8.86 | pullback:not pullback zone,dist=7.15% | volume:volume acceptable 1.05x | momentum:ret5=6.37,rsi=64.4,macd_up=True | drawdown:healthy pullback -3.47% | breakout:no breakout",-20.0,11.0,12.0,0.0,4.0,5.0,5.0,0.0,-1.041,-2.813,-5.767,3.095,1.914,3.977,-7.54,2026-04-06,-5.767,WIN
FCN,2026-03-31,2026-04-01,WEIGHTED_SCORE,64.0,60-69,RẤT YẾU,10.0,13.1,13.27,13.25,0.92,3.679,7.314,10.797,7.377,3.15,69.565,6.439,-0.758,4.253,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=3.68,RS10=7.31,RS20=10.80 | pullback:not pullback zone,dist=6.44% | volume:volume weak 0.92x | momentum:ret5=7.38,rsi=69.6,macd_up=True | drawdown:healthy pullback -0.76% | breakout:no breakout",-20.0,11.0,18.0,0.0,-5.0,5.0,5.0,0.0,-3.087,-3.087,-3.087,-0.073,3.695,0.004,-6.102,2026-04-06,-3.087,FLAT
MBB,2026-03-31,2026-04-01,WEIGHTED_SCORE,63.0,60-69,RẤT YẾU,10.0,26.45,27.041,27.0,0.979,-0.378,2.473,5.429,3.32,-2.218,46.602,1.118,-5.027,2.755,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20 | rs:RS5=-0.38,RS10=2.47,RS20=5.43 | pullback:near MA20 ideal,dist=1.12% | volume:volume weak 0.98x | momentum:ret5=3.32,rsi=46.6,macd_up=True | drawdown:healthy pullback -5.03% | breakout:no breakout",-20.0,6.0,7.0,15.0,-5.0,5.0,5.0,0.0,-3.038,-4.333,-5.442,-1.929,-1.929,-0.38,-6.182,2026-04-06,-5.442,FAIL
PET,2026-03-31,2026-04-01,WEIGHTED_SCORE,63.0,60-69,RẤT YẾU,10.0,50.7,52.078,52.0,1.335,16.018,28.843,29.522,19.717,21.875,75.579,22.405,4.536,6.276,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20|MA20>MA50|MA20 slope up | rs:RS5=16.02,RS10=28.84,RS20=29.52 | pullback:too far above MA20,dist=22.40% | volume:volume good 1.33x | momentum:ret5=19.72,rsi=75.6,macd_up=True | drawdown:near high 4.54% | breakout:no breakout",-20.0,20.0,18.0,-12.0,10.0,-4.0,1.0,0.0,-7.17,-5.058,-8.131,-5.154,-8.131,1.554,-13.507,2026-04-06,-8.131,FAIL
MSN,2026-03-31,2026-04-01,WEIGHTED_SCORE,62.0,60-69,RẤT YẾU,10.0,75.5,76.915,76.8,0.829,1.017,2.226,5.699,4.716,-1.948,58.389,3.156,-5.27,2.867,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=1.02,RS10=2.23,RS20=5.70 | pullback:near MA20 acceptable,dist=3.16% | volume:volume weak 0.83x | momentum:ret5=4.72,rsi=58.4,macd_up=True | drawdown:healthy pullback -5.27% | breakout:no breakout",-20.0,11.0,7.0,9.0,-5.0,5.0,5.0,0.0,-1.36,-2.4,-2.4,0.72,0.07,0.55,-3.7,2026-04-06,-2.4,FLAT
DGW,2026-03-31,2026-04-01,WEIGHTED_SCORE,61.0,60-69,RẤT YẾU,10.0,44.72,45.568,45.5,0.571,4.583,6.433,7.335,8.281,-0.312,52.415,4.33,-5.952,4.012,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=4.58,RS10=6.43,RS20=7.33 | pullback:not pullback zone,dist=4.33% | volume:volume weak 0.57x | momentum:ret5=8.28,rsi=52.4,macd_up=True | drawdown:healthy pullback -5.95% | breakout:no breakout",-20.0,11.0,15.0,0.0,-5.0,5.0,5.0,0.0,-1.854,-6.243,-6.66,-2.271,-4.641,-0.75,-9.25,2026-04-06,-6.66,FAIL
BVB,2026-03-31,2026-04-01,WEIGHTED_SCORE,61.0,60-69,RẤT YẾU,10.0,12.4,12.318,12.3,2.19,2.285,4.573,3.032,5.983,-4.615,51.852,3.033,-6.767,3.399,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20 | rs:RS5=2.28,RS10=4.57,RS20=3.03 | pullback:near MA20 acceptable,dist=3.03% | volume:volume high but ok 2.19x | momentum:ret5=5.98,rsi=51.9,macd_up=True | drawdown:healthy pullback -6.77% | breakout:no breakout",-20.0,6.0,3.0,9.0,3.0,5.0,5.0,0.0,-0.45,-2.073,-2.073,1.986,4.421,4.121,-3.697,2026-04-06,-2.073,WIN
HHS,2026-03-31,2026-04-01,WEIGHTED_SCORE,61.0,60-69,RẤT YẾU,10.0,13.9,14.071,14.05,1.921,16.648,26.757,30.656,20.346,23.009,88.75,21.812,1.46,4.394,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20|MA20 slope up | rs:RS5=16.65,RS10=26.76,RS20=30.66 | pullback:too far above MA20,dist=21.81% | volume:volume good 1.92x | momentum:ret5=20.35,rsi=88.8,macd_up=True | drawdown:near high 1.46% | breakout:breakout20 confirmed",-20.0,14.0,18.0,-12.0,10.0,-5.0,1.0,5.0,-4.003,-5.425,-11.821,-2.226,-2.226,-0.394,-12.887,2026-04-06,-11.821,FAIL
VHC,2026-03-31,2026-04-01,WEIGHTED_SCORE,61.0,60-69,RẤT YẾU,10.0,59.0,59.489,59.4,0.586,-0.911,-1.185,1.596,2.787,-6.051,50.0,0.178,-9.648,2.676,3,"regime:regime=RẤT YẾU:-20.0 | trend:close>MA20|MA5>MA20 | rs:RS5=-0.91,RS10=-1.19,RS20=1.60 | pullback:near MA20 ideal,dist=0.18% | volume:volume weak 0.59x | momentum:ret5=2.79,rsi=50.0,macd_up=True | drawdown:healthy pullback -9.65% | breakout:no breakout",-20.0,11.0,0.0,15.0,-5.0,5.0,5.0,0.0,-1.795,-3.812,-3.812,-0.786,2.24,-0.414,-5.829,2026-04-06,-3.812,FLAT
MSB,2026-04-01,2026-04-02,WEIGHTED_SCORE,87.0,80+,YẾU,35.0,11.6,11.567,11.55,1.524,-0.043,2.839,5.914,2.655,-0.429,64.0,2.655,-1.277,1.909,3,"regime:regime=YẾU:-10.0 | trend:close>MA20|MA5>MA20 | rs:RS5=-0.04,RS10=2.84,RS20=5.91 | pullback:near MA20 acceptable,dist=2.65% | volume:volume good 1.52x | momentum:ret5=2.65,rsi=64.0,macd_up=True | drawdown:healthy pullback -1.28% | breakout:no breakout",-10.0,11.0,7.0,9.0,10.0,5.0,5.0,0.0,-0.882,-0.882,-0.45,4.305,9.06,5.302,-1.747,2026-04-07,-0.45,WIN
VIX,2026-04-01,2026-04-02,WEIGHTED_SCORE,83.0,80+,YẾU,35.0,17.0,16.825,16.8,1.34,2.24,3.046,1.795,4.938,-4.548,51.724,3.077,-8.847,4.643,3,"regime:regime=YẾU:-10.0 | trend:close>MA20|MA5>MA20 | rs:RS5=2.24,RS10=3.05,RS20=1.80 | pullback:near MA20 acceptable,dist=3.08% | volume:volume good 1.34x | momentum:ret5=4.94,rsi=51.7,macd_up=True | drawdown:healthy pullback -8.85% | breakout:no breakout",-10.0,11.0,3.0,9.0,10.0,5.0,5.0,0.0,-4.016,-6.096,0.442,6.682,5.494,8.76,-6.096,2026-04-07,0.442,WIN
VRE,2026-04-01,2026-04-02,WEIGHTED_SCORE,79.0,70-79,YẾU,35.0,27.55,28.042,28.0,1.977,1.856,6.192,4.736,4.554,-1.607,61.379,6.7,-3.671,3.448,3,"regime:regime=YẾU:-10.0 | trend:close>MA20|MA5>MA20 | rs:RS5=1.86,RS10=6.19,RS20=4.74 | pullback:not pullback zone,dist=6.70% | volume:volume good 1.98x | momentum:ret5=4.55,rsi=61.4,macd_up=True | drawdown:healthy pullback -3.67% | breakout:no breakout",-10.0,11.0,8.0,0.0,10.0,5.0,5.0,0.0,-5.799,-8.473,-8.295,-1.876,5.256,0.32,-9.365,2026-04-07,-8.295,FAIL
LCG,2026-04-01,2026-04-02,WEIGHTED_SCORE,78.0,70-79,YẾU,35.0,9.9,9.915,9.9,0.797,-0.214,1.144,6.647,2.484,0.304,54.274,1.925,-4.348,3.571,3,"regime:regime=YẾU:-10.0 | trend:close>MA20|MA5>MA20 | rs:RS5=-0.21,RS10=1.14,RS20=6.65 | pullback:near MA20 ideal,dist=1.93% | volume:volume weak 0.80x | momentum:ret5=2.48,rsi=54.3,macd_up=True | drawdown:healthy pullback -4.35% | breakout:no breakout",-10.0,11.0,7.0,15.0,-5.0,5.0,5.0,0.0,-3.98,-4.888,-4.081,4.089,1.567,5.806,-4.988,2026-04-07,-4.081,WIN
CTR,2026-04-01,2026-04-02,WEIGHTED_SCORE,75.0,70-79,YẾU,35.0,86.7,85.628,85.5,1.063,2.012,5.727,6.228,4.71,-0.115,71.429,4.691,-2.584,2.834,3,"regime:regime=YẾU:-10.0 | trend:close>MA20|MA5>MA20 | rs:RS5=2.01,RS10=5.73,RS20=6.23 | pullback:not pullback zone,dist=4.69% | volume:volume acceptable 1.06x | momentum:ret5=4.71,rsi=71.4,macd_up=True | drawdown:healthy pullback -2.58% | breakout:no breakout",-10.0,11.0,12.0,0.0,4.0,3.0,5.0,0.0,-1.15,-3.136,-2.202,-0.216,1.068,1.586,-3.603,2026-04-07,-2.202,FLAT
HCM,2026-04-01,2026-04-02,WEIGHTED_SCORE,75.0,70-79,YẾU,35.0,23.5,23.235,23.2,1.544,8.676,10.193,1.872,11.374,-4.472,60.131,7.699,-8.738,3.875,3,"regime:regime=YẾU:-10.0 | trend:close>MA20|MA5>MA20 | rs:RS5=8.68,RS10=10.19,RS20=1.87 | pullback:not pullback zone,dist=7.70% | volume:volume good 1.54x | momentum:ret5=11.37,rsi=60.1,macd_up=True | drawdown:healthy pullback -8.74% | breakout:no breakout",-10.0,11.0,11.0,0.0,10.0,-2.0,5.0,0.0,3.639,2.993,4.069,8.158,15.259,10.871,-0.88,2026-04-07,4.069,WIN
