pattern,conditions,n,win,fail,flat,winrate_pct,failrate_pct,avg_ret_t2_pct,avg_ret_t5_pct,avg_drawdown_t5_pct,combo_size,rule_type,action,confidence
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:score_bucket_70-79,30,20,6,4,66.67,20.0,0.359,2.259,-4.184,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:entry_context_ENTRY_GẦN_MA20,137,75,27,35,54.74,19.71,1.412,2.663,-3.093,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + drawdown20 < -15%,56,37,11,8,66.07,19.64,1.657,3.036,-2.777,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:risk_context_DRAWDOWN_SÂU,56,37,11,8,66.07,19.64,1.657,3.036,-2.777,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,102,61,20,21,59.8,19.61,0.97,2.391,-2.93,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:market_regime_YẾU,87,55,17,15,63.22,19.54,2.59,3.986,-2.763,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 < -15% + label:score_bucket_60-69,41,27,8,6,65.85,19.51,1.69,3.151,-2.925,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + drawdown20 < -15%,73,46,14,13,63.01,19.18,1.375,2.622,-3.08,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:risk_context_DRAWDOWN_SÂU,73,46,14,13,63.01,19.18,1.375,2.622,-3.08,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 < -15% + label:structure_context_KHÔNG_RÕ_NỀN,73,46,14,13,63.01,19.18,1.375,2.622,-3.08,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 < -15% + label:risk_context_DRAWDOWN_SÂU,73,46,14,13,63.01,19.18,1.375,2.622,-3.08,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 < -15% + label:market_context_MARKET_RISK-OFF,73,46,14,13,63.01,19.18,1.375,2.622,-3.08,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + label:market_regime_YẾU,32,20,6,6,62.5,18.75,1.727,5.357,-4.388,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,66,37,12,17,56.06,18.18,1.268,2.119,-3.183,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 < 0.8 + market_ret20 < -5% + label:market_regime_YẾU,52,35,9,8,67.31,17.31,0.291,2.93,-2.823,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 < -15% + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,59,39,10,10,66.1,16.95,1.007,2.653,-2.917,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,60,34,10,16,56.67,16.67,1.463,2.27,-2.977,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 < -15% + label:entry_context_ENTRY_GẦN_MA20,42,28,7,7,66.67,16.67,0.648,2.559,-2.983,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + drawdown20 < -15%,36,21,6,9,58.33,16.67,1.997,2.214,-3.127,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:risk_context_DRAWDOWN_SÂU,36,21,6,9,58.33,16.67,1.997,2.214,-3.127,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 < -15% + label:volatility_context_VOLATILITY_MỞ_RỘNG,36,21,6,9,58.33,16.67,1.997,2.214,-3.127,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:market_regime_YẾU,196,136,31,29,69.39,15.82,2.055,4.317,-2.781,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:market_regime_YẾU,112,76,17,19,67.86,15.18,2.613,4.693,-2.653,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:market_regime_YẾU,132,96,19,17,72.73,14.39,1.44,3.994,-2.752,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:market_regime_YẾU,31,21,4,6,67.74,12.9,1.934,3.296,-2.366,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 < -15% + label:market_regime_YẾU,39,31,4,4,79.49,10.26,1.961,4.08,-2.277,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
